customer_id,sku_id,route,time_period,base_demand,promotion_flag,discount_percentage,sentiment_score,review_volume,sustainable_sku_flag,regulation_impact_score,eco_preference_index
CUST_17,SKU_10,MUM-DXB,31-10-2025,55,0,5,0.87,83,0,0.27,0.31
CUST_17,SKU_10,MUM-DXB,30-11-2025,36,1,22,0.83,290,0,-0.1,0.42
CUST_17,SKU_10,MUM-DXB,31-12-2025,38,0,6,-0.57,116,0,-0.19,0.52
CUST_17,SKU_10,DEL-FRA,31-01-2025,77,1,16,-0.72,245,0,-0.08,0.66
CUST_17,SKU_10,DEL-FRA,28-02-2025,67,0,25,0.65,151,1,0.07,0.64
CUST_17,SKU_10,DEL-FRA,31-03-2025,76,1,14,-0.8,71,0,-0.12,0.61
CUST_17,SKU_10,DEL-FRA,30-04-2025,50,0,11,-0.98,178,1,0.23,0.52
CUST_17,SKU_10,DEL-FRA,31-05-2025,43,0,11,0.41,268,1,-0.15,0.46
CUST_17,SKU_10,DEL-FRA,30-06-2025,75,0,20,0.7,243,0,0.05,0.16
CUST_17,SKU_10,DEL-FRA,31-07-2025,74,1,15,0.71,118,1,0.18,0.04
CUST_17,SKU_10,DEL-FRA,31-08-2025,73,1,28,0.19,72,1,0.26,0.33
CUST_17,SKU_10,DEL-FRA,30-09-2025,22,0,27,0.22,18,0,-0.1,0.27
CUST_17,SKU_10,DEL-FRA,31-10-2025,54,0,3,-0.55,162,1,0.29,0.9
CUST_17,SKU_10,DEL-FRA,30-11-2025,97,0,12,-0.49,225,1,0.17,0.44
CUST_17,SKU_10,DEL-FRA,31-12-2025,51,0,24,-0.27,224,1,-0.18,0.02
CUST_18,SKU_1,DEL-MUM,31-01-2025,91,1,18,-0.53,195,1,0.22,0.4
CUST_18,SKU_1,DEL-MUM,28-02-2025,81,0,8,-0.75,171,0,0.01,0.9
CUST_18,SKU_1,DEL-MUM,31-03-2025,85,0,2,0.69,48,1,0.1,0.95
CUST_18,SKU_1,DEL-MUM,30-04-2025,63,1,13,0.55,62,0,-0.09,0.11
CUST_18,SKU_1,DEL-MUM,31-05-2025,69,0,16,-0.08,102,0,-0.18,0.82
CUST_18,SKU_1,DEL-MUM,30-06-2025,72,0,3,-0.66,71,0,-0.15,0.64
CUST_18,SKU_1,DEL-MUM,31-07-2025,86,0,17,0.55,57,0,0.06,0.74
CUST_18,SKU_1,DEL-MUM,31-08-2025,46,0,28,-0.07,10,0,0.22,0.62
CUST_18,SKU_1,DEL-MUM,30-09-2025,96,0,2,-0.11,241,1,-0.07,0.33
CUST_18,SKU_1,DEL-MUM,31-10-2025,76,0,26,0.4,247,0,-0.07,0.13
CUST_18,SKU_1,DEL-MUM,30-11-2025,41,0,8,0.24,208,1,0.19,0.7
CUST_18,SKU_1,DEL-MUM,31-12-2025,83,0,12,0.34,223,1,0.01,0.2
CUST_18,SKU_1,DEL-BLR,31-01-2025,92,1,18,0.81,123,0,-0.09,0.98
CUST_18,SKU_1,DEL-BLR,28-02-2025,30,0,22,-0.56,184,0,0.21,0.42
CUST_18,SKU_1,DEL-BLR,31-03-2025,88,0,12,-0.2,162,1,0.05,0.71
CUST_18,SKU_1,DEL-BLR,30-04-2025,58,1,28,0.78,252,0,0.22,0.19
CUST_18,SKU_1,DEL-BLR,31-05-2025,28,0,27,-0.9,215,0,0.05,0.38
CUST_18,SKU_1,DEL-BLR,30-06-2025,59,0,12,0.82,42,1,0.09,0.88
CUST_18,SKU_1,DEL-BLR,31-07-2025,55,1,18,-0.97,35,1,0.26,0.82
CUST_18,SKU_1,DEL-BLR,31-08-2025,51,0,16,0.19,217,0,0,0.21
CUST_18,SKU_1,DEL-BLR,30-09-2025,99,0,14,-0.78,234,0,-0.19,0.01
CUST_18,SKU_1,DEL-BLR,31-10-2025,60,0,12,0.05,176,1,0.08,0.03
CUST_18,SKU_1,DEL-BLR,30-11-2025,93,0,17,0.07,269,0,0.27,0.26
CUST_18,SKU_1,DEL-BLR,31-12-2025,41,0,13,-0.34,221,1,0.23,0.78
CUST_18,SKU_1,BLR-SIN,31-01-2025,23,0,19,0.38,212,1,-0.07,0.23
CUST_18,SKU_1,BLR-SIN,28-02-2025,34,0,9,0.94,185,0,0.05,0.48
CUST_18,SKU_1,BLR-SIN,31-03-2025,88,1,24,-0.44,99,0,-0.18,0.56
CUST_18,SKU_1,BLR-SIN,30-04-2025,64,0,24,0.61,187,0,-0.08,0.37
CUST_18,SKU_1,BLR-SIN,31-05-2025,90,0,2,-0.18,146,1,0.12,0.68
CUST_18,SKU_1,BLR-SIN,30-06-2025,70,0,23,0.97,62,1,-0.1,0.13
CUST_18,SKU_1,BLR-SIN,31-07-2025,23,0,16,-0.82,225,1,0.14,0.19
CUST_18,SKU_1,BLR-SIN,31-08-2025,57,0,28,0.3,109,1,0.21,0.36
CUST_18,SKU_1,BLR-SIN,30-09-2025,33,1,26,-0.48,261,0,0.06,0.16
CUST_18,SKU_1,BLR-SIN,31-10-2025,94,0,11,0.21,255,0,-0.15,0.57
CUST_18,SKU_1,BLR-SIN,30-11-2025,20,1,29,-0.62,159,1,0.06,0.4
CUST_18,SKU_1,BLR-SIN,31-12-2025,40,0,8,-0.77,82,0,-0.1,0.47
CUST_18,SKU_1,MUM-DXB,31-01-2025,92,1,9,-0.25,239,0,0.05,0.25
CUST_18,SKU_1,MUM-DXB,28-02-2025,46,0,8,-0.23,41,1,-0.04,0.19
CUST_18,SKU_1,MUM-DXB,31-03-2025,41,0,16,-0.91,63,1,-0.04,0.03
CUST_18,SKU_1,MUM-DXB,30-04-2025,36,0,18,-0.21,210,0,-0.14,0.81
CUST_18,SKU_1,MUM-DXB,31-05-2025,48,0,8,-0.82,241,0,0.18,0.02
CUST_18,SKU_1,MUM-DXB,30-06-2025,46,0,4,-0.31,280,1,-0.11,0.35
CUST_18,SKU_1,MUM-DXB,31-07-2025,55,0,22,0.76,139,0,0.03,0.84
CUST_18,SKU_1,MUM-DXB,31-08-2025,88,0,6,0.05,203,0,-0.15,0.64
CUST_18,SKU_1,MUM-DXB,30-09-2025,47,1,23,-0.52,270,0,0.28,0.45
CUST_18,SKU_1,MUM-DXB,31-10-2025,85,1,23,0.41,153,1,0.19,0.92
CUST_18,SKU_1,MUM-DXB,30-11-2025,84,0,7,-0.51,245,1,0.2,0.29
CUST_18,SKU_1,MUM-DXB,31-12-2025,45,0,11,0.71,117,0,-0.05,0.7
CUST_18,SKU_1,DEL-FRA,31-01-2025,29,1,9,-0.56,163,1,-0.18,0.19
CUST_18,SKU_1,DEL-FRA,28-02-2025,45,1,14,0.68,101,1,0.06,0.75
CUST_18,SKU_1,DEL-FRA,31-03-2025,61,0,2,-0.67,234,0,-0.15,0.85
CUST_18,SKU_1,DEL-FRA,30-04-2025,51,1,5,0.52,288,1,0.05,0.85
CUST_18,SKU_1,DEL-FRA,31-05-2025,76,0,17,-0.8,108,0,-0.11,0.04
CUST_18,SKU_1,DEL-FRA,30-06-2025,46,0,17,0.13,130,1,0.28,0.26
CUST_18,SKU_1,DEL-FRA,31-07-2025,31,0,2,0.51,40,0,-0.1,0.98
CUST_18,SKU_1,DEL-FRA,31-08-2025,23,0,22,0.6,146,0,-0.01,0.66
CUST_18,SKU_1,DEL-FRA,30-09-2025,42,0,25,-0.81,286,1,0.19,0.07
CUST_18,SKU_1,DEL-FRA,31-10-2025,78,1,28,0.49,242,0,0.19,0.08
CUST_18,SKU_1,DEL-FRA,30-11-2025,75,0,2,0.07,276,1,-0.1,0.39
CUST_18,SKU_1,DEL-FRA,31-12-2025,28,1,18,0.85,165,0,0.17,0.89
CUST_18,SKU_2,DEL-MUM,31-01-2025,23,0,2,-0.05,298,0,0.18,0.18
CUST_18,SKU_2,DEL-MUM,28-02-2025,78,1,7,0.16,146,0,0,0.11
CUST_18,SKU_2,DEL-MUM,31-03-2025,20,1,0,0.44,67,1,-0.13,0.23
CUST_18,SKU_2,DEL-MUM,30-04-2025,62,0,17,-0.23,283,0,0.21,0.93
CUST_18,SKU_2,DEL-MUM,31-05-2025,34,0,5,0.84,158,0,0.28,0.05
CUST_18,SKU_2,DEL-MUM,30-06-2025,40,0,11,-0.46,122,0,0.28,0.49
CUST_18,SKU_2,DEL-MUM,31-07-2025,60,0,16,-0.38,192,0,-0.12,0.31
CUST_18,SKU_2,DEL-MUM,31-08-2025,83,1,1,-0.18,194,1,-0.17,0.63
CUST_18,SKU_2,DEL-MUM,30-09-2025,60,0,19,-0.06,129,0,0.08,0.41
CUST_18,SKU_2,DEL-MUM,31-10-2025,92,1,9,-0.79,223,0,0.14,0.82
CUST_18,SKU_2,DEL-MUM,30-11-2025,38,0,1,0.51,212,1,-0.17,0.86
CUST_18,SKU_2,DEL-MUM,31-12-2025,89,0,3,-0.94,162,0,0.18,0.95
CUST_18,SKU_2,DEL-BLR,31-01-2025,34,0,12,0.89,187,1,-0.02,0.84
CUST_18,SKU_2,DEL-BLR,28-02-2025,76,1,26,-0.32,157,0,0.02,0.54
CUST_18,SKU_2,DEL-BLR,31-03-2025,69,0,16,-0.33,103,0,0.18,0.66
CUST_18,SKU_2,DEL-BLR,30-04-2025,40,0,15,0.74,263,1,0.04,0.86
CUST_18,SKU_2,DEL-BLR,31-05-2025,23,1,14,0.56,128,0,0.17,0.06
CUST_18,SKU_2,DEL-BLR,30-06-2025,62,1,20,0.12,239,1,-0.13,0.01
CUST_18,SKU_2,DEL-BLR,31-07-2025,56,0,27,-0.96,43,0,-0.18,0.87
CUST_18,SKU_2,DEL-BLR,31-08-2025,45,0,28,-0.71,88,1,0.13,0.21
CUST_18,SKU_2,DEL-BLR,30-09-2025,89,0,15,-0.61,176,0,0.13,0.92
CUST_18,SKU_2,DEL-BLR,31-10-2025,61,0,2,0.45,188,0,-0.01,0.32
CUST_18,SKU_2,DEL-BLR,30-11-2025,80,0,9,-0.44,106,0,-0.12,0.76
CUST_18,SKU_2,DEL-BLR,31-12-2025,52,0,17,-0.75,273,0,-0.05,0.57
CUST_18,SKU_2,BLR-SIN,31-01-2025,91,0,8,-0.86,146,0,-0.03,0.79
CUST_18,SKU_2,BLR-SIN,28-02-2025,42,0,22,-0.64,72,1,0.02,0.07
CUST_18,SKU_2,BLR-SIN,31-03-2025,49,0,21,-0.71,252,1,-0.18,0.59
CUST_18,SKU_2,BLR-SIN,30-04-2025,53,0,13,-0.98,126,0,0.18,0.3
CUST_18,SKU_2,BLR-SIN,31-05-2025,26,1,19,0.03,192,1,0.16,0.01
CUST_18,SKU_2,BLR-SIN,30-06-2025,64,0,14,-0.14,241,0,0.19,0.97
CUST_18,SKU_2,BLR-SIN,31-07-2025,98,0,10,-0.31,207,1,0.03,1
CUST_18,SKU_2,BLR-SIN,31-08-2025,75,0,3,0.7,70,1,0.1,0.51
CUST_18,SKU_2,BLR-SIN,30-09-2025,41,0,19,0.19,134,1,0.19,0.13
CUST_18,SKU_2,BLR-SIN,31-10-2025,65,0,28,-0.47,230,1,0.05,0.46
CUST_18,SKU_2,BLR-SIN,30-11-2025,68,1,17,-0.37,248,1,-0.13,0.65
CUST_18,SKU_2,BLR-SIN,31-12-2025,33,1,17,0.81,75,1,0.25,0.34
CUST_18,SKU_2,MUM-DXB,31-01-2025,74,0,28,-0.31,247,0,-0.1,0.24
CUST_18,SKU_2,MUM-DXB,28-02-2025,76,0,23,-0.01,127,1,-0.15,0.44
CUST_18,SKU_2,MUM-DXB,31-03-2025,33,0,16,0.6,127,0,0.22,0.74
CUST_18,SKU_2,MUM-DXB,30-04-2025,46,0,18,0.81,244,0,-0.2,0.94
CUST_18,SKU_2,MUM-DXB,31-05-2025,48,0,7,-0.75,225,1,0.12,0.23
CUST_18,SKU_2,MUM-DXB,30-06-2025,86,0,13,0.57,294,1,0.23,0.39
CUST_18,SKU_2,MUM-DXB,31-07-2025,22,0,1,-0.38,275,1,0.1,0.8
CUST_18,SKU_2,MUM-DXB,31-08-2025,44,1,11,-0.11,151,0,0.25,0.1
CUST_18,SKU_2,MUM-DXB,30-09-2025,82,1,9,0.29,76,1,0.2,0.28
CUST_18,SKU_2,MUM-DXB,31-10-2025,94,0,22,-0.29,226,0,0.24,0.92
CUST_18,SKU_2,MUM-DXB,30-11-2025,48,0,24,-0.13,72,0,0.27,0.93
CUST_18,SKU_2,MUM-DXB,31-12-2025,96,1,21,-0.55,45,1,-0.2,0
CUST_18,SKU_2,DEL-FRA,31-01-2025,91,0,29,0.84,40,1,0.01,0.12
CUST_18,SKU_2,DEL-FRA,28-02-2025,86,1,18,-0.41,227,0,0.05,0.8
CUST_18,SKU_2,DEL-FRA,31-03-2025,21,0,28,0.09,276,0,-0.06,0.05
CUST_18,SKU_2,DEL-FRA,30-04-2025,25,0,7,-0.78,26,0,-0.15,0.76
CUST_18,SKU_2,DEL-FRA,31-05-2025,92,1,24,0.06,233,1,0.18,0.01
CUST_18,SKU_2,DEL-FRA,30-06-2025,42,0,2,-0.63,58,0,0.19,0.17
CUST_18,SKU_2,DEL-FRA,31-07-2025,31,0,25,0.52,267,1,-0.03,0.3
CUST_18,SKU_2,DEL-FRA,31-08-2025,54,0,5,0.16,189,0,0.01,0.62
CUST_18,SKU_2,DEL-FRA,30-09-2025,59,1,5,0.72,232,0,0.2,0.23
CUST_18,SKU_2,DEL-FRA,31-10-2025,80,0,5,-0.84,257,1,-0.18,0.46
CUST_18,SKU_2,DEL-FRA,30-11-2025,38,1,5,0.25,180,0,0.26,0.62
CUST_18,SKU_2,DEL-FRA,31-12-2025,96,0,8,-0.86,131,0,0.1,0.56
CUST_18,SKU_3,DEL-MUM,31-01-2025,86,0,9,0.13,131,0,-0.03,0.35
CUST_18,SKU_3,DEL-MUM,28-02-2025,76,0,14,0.86,139,0,-0.12,0.22
CUST_18,SKU_3,DEL-MUM,31-03-2025,23,1,23,0.45,151,1,0.12,0.68
CUST_18,SKU_3,DEL-MUM,30-04-2025,59,0,26,-0.93,200,0,-0.01,0.95
CUST_18,SKU_3,DEL-MUM,31-05-2025,60,1,28,0.7,257,0,0.23,0.49
CUST_18,SKU_3,DEL-MUM,30-06-2025,94,1,10,0.82,190,1,0.28,0.3
CUST_18,SKU_3,DEL-MUM,31-07-2025,64,0,13,-0.66,260,0,0.09,0.4
CUST_18,SKU_3,DEL-MUM,31-08-2025,53,0,24,0.32,45,0,-0.02,0.23
CUST_18,SKU_3,DEL-MUM,30-09-2025,22,1,20,-0.11,127,0,0.27,0.71
CUST_18,SKU_3,DEL-MUM,31-10-2025,70,0,23,0.96,167,0,0.29,0.92
CUST_18,SKU_3,DEL-MUM,30-11-2025,44,0,6,0.64,164,0,0.27,0.65
CUST_18,SKU_3,DEL-MUM,31-12-2025,53,0,27,0.52,299,1,0,0.7
CUST_18,SKU_3,DEL-BLR,31-01-2025,48,0,27,-0.2,193,0,-0.07,0.83
CUST_18,SKU_3,DEL-BLR,28-02-2025,44,0,14,0.43,193,1,-0.04,0.61
CUST_18,SKU_3,DEL-BLR,31-03-2025,68,0,20,-0.74,36,0,-0.03,0.29
CUST_18,SKU_3,DEL-BLR,30-04-2025,43,1,21,0.91,17,1,-0.19,0.56
CUST_18,SKU_3,DEL-BLR,31-05-2025,26,0,5,-0.39,265,1,-0.09,0.55
CUST_18,SKU_3,DEL-BLR,30-06-2025,92,0,10,-0.93,137,1,0.28,0.46
CUST_18,SKU_3,DEL-BLR,31-07-2025,68,0,20,0.86,181,0,0.15,0.89
CUST_18,SKU_3,DEL-BLR,31-08-2025,94,0,17,0.88,187,1,0.22,0.6
CUST_18,SKU_3,DEL-BLR,30-09-2025,52,0,15,0.28,81,1,0.2,0.84
CUST_18,SKU_3,DEL-BLR,31-10-2025,33,1,13,0.28,107,1,-0.08,0.58
CUST_18,SKU_3,DEL-BLR,30-11-2025,57,0,3,0.55,236,1,0.17,0.15
CUST_18,SKU_3,DEL-BLR,31-12-2025,23,0,19,0.62,124,0,0.18,0.41
CUST_18,SKU_3,BLR-SIN,31-01-2025,90,1,0,0.05,126,1,-0.03,0.22
CUST_18,SKU_3,BLR-SIN,28-02-2025,29,0,27,0.37,112,0,-0.15,0.21
CUST_18,SKU_3,BLR-SIN,31-03-2025,87,0,7,-0.06,164,1,-0.19,0.76
CUST_18,SKU_3,BLR-SIN,30-04-2025,91,1,0,-0.55,83,0,-0.04,0.77
CUST_18,SKU_3,BLR-SIN,31-05-2025,47,0,9,-0.19,220,0,0.29,0.74
CUST_18,SKU_3,BLR-SIN,30-06-2025,44,0,19,0.55,283,0,0.16,0.44
CUST_18,SKU_3,BLR-SIN,31-07-2025,52,0,18,0.16,186,1,-0.04,0.62
CUST_18,SKU_3,BLR-SIN,31-08-2025,97,1,16,0.43,238,1,-0.12,0.49
CUST_18,SKU_3,BLR-SIN,30-09-2025,77,1,11,-0.24,69,1,0.02,0.99
CUST_18,SKU_3,BLR-SIN,31-10-2025,86,0,10,-0.85,110,0,-0.05,0.02
CUST_18,SKU_3,BLR-SIN,30-11-2025,93,1,27,-0.85,220,0,0.27,0.4
CUST_18,SKU_3,BLR-SIN,31-12-2025,97,0,7,0.36,141,1,0.02,0.28
CUST_18,SKU_3,MUM-DXB,31-01-2025,30,1,12,-0.48,127,1,-0.18,0.44
CUST_18,SKU_3,MUM-DXB,28-02-2025,43,0,12,0.86,237,0,-0.02,0.34
CUST_18,SKU_3,MUM-DXB,31-03-2025,21,0,6,-0.04,284,0,-0.09,0.52
CUST_18,SKU_3,MUM-DXB,30-04-2025,63,0,26,0.46,136,0,0.23,0.49
CUST_18,SKU_3,MUM-DXB,31-05-2025,72,0,9,-0.64,183,0,0.23,0.31
CUST_18,SKU_3,MUM-DXB,30-06-2025,50,0,27,0,15,0,0.28,0.18
CUST_18,SKU_3,MUM-DXB,31-07-2025,35,0,22,0.75,94,0,0.21,0.68
CUST_18,SKU_3,MUM-DXB,31-08-2025,27,0,1,-0.94,35,0,0.27,0.1
CUST_18,SKU_3,MUM-DXB,30-09-2025,93,1,16,-0.63,146,1,0.02,0.9
CUST_18,SKU_3,MUM-DXB,31-10-2025,73,0,10,0.45,96,0,-0.05,0.03
CUST_18,SKU_3,MUM-DXB,30-11-2025,22,1,28,-0.76,64,1,-0.14,0.14
CUST_18,SKU_3,MUM-DXB,31-12-2025,44,0,23,-0.12,94,1,0.27,0.02
CUST_18,SKU_3,DEL-FRA,31-01-2025,64,0,15,0.73,142,0,-0.04,0.84
CUST_18,SKU_3,DEL-FRA,28-02-2025,49,0,14,0.07,148,1,0.24,0.75
CUST_18,SKU_3,DEL-FRA,31-03-2025,29,0,1,-0.13,220,1,0.1,0.14
CUST_18,SKU_3,DEL-FRA,30-04-2025,20,1,25,0.4,54,0,0.08,0.78
CUST_18,SKU_3,DEL-FRA,31-05-2025,21,0,0,-0.84,237,0,0.08,0.85
CUST_18,SKU_3,DEL-FRA,30-06-2025,44,1,18,-0.08,189,1,-0.06,0.05
CUST_18,SKU_3,DEL-FRA,31-07-2025,45,0,19,0.05,286,1,0.21,0.98
CUST_18,SKU_3,DEL-FRA,31-08-2025,44,0,14,-0.07,281,0,0.05,0.92
CUST_18,SKU_3,DEL-FRA,30-09-2025,91,1,24,-0.54,249,0,0,0.42
CUST_18,SKU_3,DEL-FRA,31-10-2025,41,1,10,0.68,118,1,-0.1,0.6
CUST_18,SKU_3,DEL-FRA,30-11-2025,51,0,20,-0.24,54,0,0.24,0.49
CUST_18,SKU_3,DEL-FRA,31-12-2025,69,0,16,0.06,195,1,0.15,0.38
CUST_18,SKU_4,DEL-MUM,31-01-2025,93,0,14,-0.51,36,0,0.24,0.6
CUST_18,SKU_4,DEL-MUM,28-02-2025,71,0,18,0.07,200,0,0.25,0.03
CUST_18,SKU_4,DEL-MUM,31-03-2025,41,0,10,-0.42,225,0,0.23,0.3
CUST_18,SKU_4,DEL-MUM,30-04-2025,58,0,17,-0.22,207,1,0.07,0.17
CUST_18,SKU_4,DEL-MUM,31-05-2025,34,0,18,0.25,125,0,0.03,0.92
CUST_18,SKU_4,DEL-MUM,30-06-2025,90,1,0,0.23,239,0,-0.15,0.89
CUST_18,SKU_4,DEL-MUM,31-07-2025,41,0,14,-0.63,111,1,0.19,0.93
CUST_18,SKU_4,DEL-MUM,31-08-2025,39,0,9,-0.45,46,0,0.26,0.46
CUST_18,SKU_4,DEL-MUM,30-09-2025,63,0,21,0.59,248,1,0.25,0.47
CUST_18,SKU_4,DEL-MUM,31-10-2025,31,0,7,-0.29,288,0,-0.03,0.54
CUST_18,SKU_4,DEL-MUM,30-11-2025,97,0,17,0.7,58,0,-0.19,0.92
CUST_18,SKU_4,DEL-MUM,31-12-2025,42,0,4,-0.41,139,0,0.3,0.91
CUST_18,SKU_4,DEL-BLR,31-01-2025,96,0,25,-0.52,79,1,-0.11,0.53
CUST_18,SKU_4,DEL-BLR,28-02-2025,88,1,8,0.07,10,0,-0.06,0.63
CUST_18,SKU_4,DEL-BLR,31-03-2025,68,1,7,-0.03,156,0,-0.18,0.55
CUST_18,SKU_4,DEL-BLR,30-04-2025,92,0,5,-0.35,154,1,-0.07,0.53
CUST_18,SKU_4,DEL-BLR,31-05-2025,26,0,6,-0.26,134,0,-0.03,0.43
CUST_18,SKU_4,DEL-BLR,30-06-2025,27,1,15,0.61,252,1,0.13,0.42
CUST_18,SKU_4,DEL-BLR,31-07-2025,94,0,11,-0.56,194,1,0.25,0.13
CUST_18,SKU_4,DEL-BLR,31-08-2025,49,1,28,0.67,192,0,-0.13,0.93
CUST_18,SKU_4,DEL-BLR,30-09-2025,82,0,3,0.96,215,0,-0.12,0.1
CUST_18,SKU_4,DEL-BLR,31-10-2025,50,0,8,0.35,183,1,0.06,0.46
CUST_18,SKU_4,DEL-BLR,30-11-2025,34,1,10,-0.75,146,1,-0.13,0.73
CUST_18,SKU_4,DEL-BLR,31-12-2025,84,1,26,0.24,54,1,0,0.87
CUST_18,SKU_4,BLR-SIN,31-01-2025,57,0,16,-0.89,160,1,0.02,0.13
CUST_18,SKU_4,BLR-SIN,28-02-2025,69,0,27,-0.06,226,1,0.14,0.68
CUST_18,SKU_4,BLR-SIN,31-03-2025,58,0,11,0.52,143,1,0.13,0.18
CUST_18,SKU_4,BLR-SIN,30-04-2025,65,0,27,0.34,297,1,0.03,0.47
CUST_18,SKU_4,BLR-SIN,31-05-2025,82,1,3,0.77,95,0,-0.05,0.13
CUST_18,SKU_4,BLR-SIN,30-06-2025,20,0,7,0.56,61,0,0.08,0.33
CUST_18,SKU_4,BLR-SIN,31-07-2025,53,0,2,0.12,213,1,0.24,0.21
CUST_18,SKU_4,BLR-SIN,31-08-2025,52,0,8,-0.17,88,1,0.09,0.75
CUST_18,SKU_4,BLR-SIN,30-09-2025,42,1,29,-0.47,118,0,0.1,0.55
CUST_18,SKU_4,BLR-SIN,31-10-2025,49,0,1,0.86,86,0,-0.19,0.07
CUST_18,SKU_4,BLR-SIN,30-11-2025,59,1,14,-0.06,260,1,-0.2,0.56
CUST_18,SKU_4,BLR-SIN,31-12-2025,79,1,1,-0.36,290,0,0.25,1
CUST_18,SKU_4,MUM-DXB,31-01-2025,89,1,11,-0.57,268,0,0.26,0.53
CUST_18,SKU_4,MUM-DXB,28-02-2025,97,0,13,-0.4,269,0,-0.13,0.3
CUST_18,SKU_4,MUM-DXB,31-03-2025,43,0,14,0.85,107,0,0,0.3
CUST_18,SKU_4,MUM-DXB,30-04-2025,69,1,13,-0.72,261,1,-0.03,0.21
CUST_18,SKU_4,MUM-DXB,31-05-2025,29,0,21,0.29,160,0,0.22,0.52
CUST_18,SKU_4,MUM-DXB,30-06-2025,34,0,18,0.15,296,1,-0.13,0.11
CUST_18,SKU_4,MUM-DXB,31-07-2025,27,0,18,-0.11,167,0,-0.05,0.06
CUST_18,SKU_4,MUM-DXB,31-08-2025,91,1,24,0.97,119,0,0.24,0.67
CUST_18,SKU_4,MUM-DXB,30-09-2025,59,1,12,0.36,255,1,0,0.74
CUST_18,SKU_4,MUM-DXB,31-10-2025,56,0,17,0.46,86,0,0.06,0.12
CUST_18,SKU_4,MUM-DXB,30-11-2025,72,0,7,0.35,44,0,0.27,0.82
CUST_18,SKU_4,MUM-DXB,31-12-2025,39,0,4,-0.72,196,0,0.12,0.43
CUST_18,SKU_4,DEL-FRA,31-01-2025,53,0,28,-0.95,239,1,0.01,0.37
CUST_18,SKU_4,DEL-FRA,28-02-2025,32,1,4,0.12,244,0,-0.03,0.32
CUST_18,SKU_4,DEL-FRA,31-03-2025,91,0,3,0.27,84,0,0.01,0.81
CUST_18,SKU_4,DEL-FRA,30-04-2025,20,0,23,0.49,140,0,0.13,0.88
CUST_18,SKU_4,DEL-FRA,31-05-2025,83,1,26,0.92,20,0,-0.07,0.03
CUST_18,SKU_4,DEL-FRA,30-06-2025,53,1,17,0.44,55,1,0.28,0.23
CUST_18,SKU_4,DEL-FRA,31-07-2025,21,0,7,0.78,11,1,-0.2,0.12
CUST_18,SKU_4,DEL-FRA,31-08-2025,91,0,15,-0.81,246,0,0.15,0.54
CUST_18,SKU_4,DEL-FRA,30-09-2025,41,0,26,-0.72,228,0,0.05,0.69
CUST_18,SKU_4,DEL-FRA,31-10-2025,92,1,24,0.48,271,1,-0.05,0.41
CUST_18,SKU_4,DEL-FRA,30-11-2025,75,1,13,-0.23,254,1,-0.12,0.67
CUST_18,SKU_4,DEL-FRA,31-12-2025,38,0,19,-0.92,186,0,0.12,0.5
CUST_18,SKU_5,DEL-MUM,31-01-2025,93,0,17,0.74,91,0,0.05,0.39
CUST_18,SKU_5,DEL-MUM,28-02-2025,45,0,8,0.64,234,1,-0.02,0.19
CUST_18,SKU_5,DEL-MUM,31-03-2025,90,0,17,-0.91,282,0,0,0.89
CUST_18,SKU_5,DEL-MUM,30-04-2025,41,0,24,0.08,72,1,0.12,0.59
CUST_18,SKU_5,DEL-MUM,31-05-2025,68,0,16,-0.74,243,0,0.11,0.66
CUST_18,SKU_5,DEL-MUM,30-06-2025,63,0,14,-0.72,245,1,0.21,0.84
CUST_18,SKU_5,DEL-MUM,31-07-2025,90,0,15,0.11,93,0,-0.17,0.99
CUST_18,SKU_5,DEL-MUM,31-08-2025,39,0,10,0.94,145,0,0.29,0.46
CUST_18,SKU_5,DEL-MUM,30-09-2025,49,0,15,-0.41,186,1,-0.12,0.32
CUST_18,SKU_5,DEL-MUM,31-10-2025,96,0,8,-0.14,243,0,0.25,0.14
CUST_18,SKU_5,DEL-MUM,30-11-2025,42,0,11,0.69,119,0,-0.12,0.04
CUST_18,SKU_5,DEL-MUM,31-12-2025,50,1,12,0.15,244,0,0.16,0.03
CUST_18,SKU_5,DEL-BLR,31-01-2025,53,0,14,-0.53,77,0,-0.17,0.2
CUST_18,SKU_5,DEL-BLR,28-02-2025,81,0,6,-0.33,264,1,0.17,0.65
CUST_18,SKU_5,DEL-BLR,31-03-2025,99,1,24,-0.65,169,1,0.09,0.23
CUST_18,SKU_5,DEL-BLR,30-04-2025,23,0,22,-0.61,195,0,0.22,0.14
CUST_18,SKU_5,DEL-BLR,31-05-2025,50,0,18,0.37,159,0,0.17,0.19
CUST_18,SKU_5,DEL-BLR,30-06-2025,45,0,28,0.57,149,0,0.03,0.04
CUST_18,SKU_5,DEL-BLR,31-07-2025,70,0,6,-0.79,290,0,0.21,0.11
CUST_18,SKU_5,DEL-BLR,31-08-2025,96,0,28,0.53,225,0,0.13,0.33
CUST_18,SKU_5,DEL-BLR,30-09-2025,27,1,10,-0.14,103,0,-0.12,0.14
CUST_18,SKU_5,DEL-BLR,31-10-2025,31,0,27,-0.51,294,1,0.05,0.73
CUST_18,SKU_5,DEL-BLR,30-11-2025,65,1,28,0.7,15,1,-0.09,0.12
CUST_18,SKU_5,DEL-BLR,31-12-2025,67,1,13,-0.51,186,1,-0.07,0.2
